id,text,source,user_id,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,retweeted_status_id,geo,place,contributors,retweet_count,reply_count,favorite_count,favorited,retweeted,possibly_sensitive,num_hashtags,num_urls,num_mentions,created_at,timestamp,crawled_at,updated
1205,I'm guessing Marc Shaiman #openingnumber #doyouknow? #Oscars #fb,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,BTM,,0,0,0,,,NULL,4,0,0,Mon Feb 23 01:40:26 +0000 2015,42058.11141,42125.53981,42125.53981
1206,@emilynussbaum the Clue shout out : amazing. Putting it down to gay writing team.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.70E+17,12096202,emilynussbaum,0,,ATB,,0,0,0,,,NULL,0,0,1,Mon Feb 23 01:38:45 +0000 2015,42058.11024,42125.53981,42125.53981
1207,Hey they hired a chorus. #Oscars#fb,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,HSR,,0,0,2,,,NULL,2,0,0,Mon Feb 23 01:36:10 +0000 2015,42058.10845,42125.53981,42125.53981
1208,Any SF/E Bay pals want some witty lesbian Oscar watching company?,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BSK,,0,0,1,,,NULL,0,0,0,Sun Feb 22 19:22:04 +0000 2015,42057.84866,42125.53981,42125.53981
1209,RT @monstro: “Here is how to do it: talk to women in technology about *technology*.” http://t.co/FDsdw6Zmgv,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.69E+17,,HSR,,2,0,0,,,,0,1,1,Sun Feb 22 18:06:07 +0000 2015,42057.79591,42125.53981,42125.53981
1210,"RT @mattstopera: Holy shit, apparently over 22 million people have read about Orange Man + my phone. Updated: http://t.co/PzJbv4d1UP http:/…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.69E+17,,ATB,,78,0,0,,,,0,1,1,Sun Feb 22 18:04:16 +0000 2015,42057.79463,42125.53981,42125.53981
1211,RT @ianbremmer: 1300 Muslims link hands in a Ring of Peace around Jewish synagogue in Oslo. Best news from Europe all year. http://t.co/Cns…,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.69E+17,,KOR,,2439,0,0,,,,0,0,1,Sun Feb 22 17:56:47 +0000 2015,42057.78943,42125.53981,42125.53981
1212,I haven't played ice hockey in well over 10 years though it once was my religion. It's how I got to go… http://t.co/zen3Paz8Iw,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",678033,,0,0,,0,,JPN,,0,0,2,,,,0,1,0,Sun Feb 22 03:32:46 +0000 2015,42057.18942,42125.53981,42125.53981
1213,"RT @ericries: An actual new Sherlock Holmes story, rediscovered a century later! http://t.co/5ENfQQf5PH","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.69E+17,,ATB,,121,0,0,,,,0,1,1,Sun Feb 22 00:14:02 +0000 2015,42057.05141,42125.53981,42125.53981
1214,RT @kimmaicutler: San Francisco is now a Harvard Business School case study on inequality: http://t.co/F1bXRG4kFd,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.69E+17,,BTM,,145,0,0,,,,0,1,1,Sat Feb 21 20:20:48 +0000 2015,42056.88944,42125.53981,42125.53981
1215,Delighted to learn Harper Lee dropped out of law school.http://t.co/YmWkSvmKOp#fb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JNR,,2,0,2,,,,1,1,0,Sat Feb 21 18:14:14 +0000 2015,42056.80155,42125.53981,42125.53981
1216,"RT @schemaly: Re NYT public shaming piece, @adriarichards &amp; more, read this: The Falsest of False Equivalences. TY  @Shakestweetz http://t.…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.69E+17,,BTM,,31,0,0,,,,0,1,3,Fri Feb 20 23:44:44 +0000 2015,42056.03106,42125.53981,42125.53981
1217,"""No brother West, it was an act of whimsy.""Somehow I'd missed @MayaRudolph doing Maya Angelou's Prank Show.https://t.co/Tl9Bk1DUVR#fb","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BSK,,0,0,0,,,,1,1,1,Fri Feb 20 22:32:36 +0000 2015,42055.98097,42125.53981,42125.53981
1218,OH at Hand Therapy: In this country...so much packaging.#fb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,KOR,,0,0,0,,,NULL,1,0,0,Fri Feb 20 21:29:13 +0000 2015,42055.93696,42125.53981,42125.53981
1219,@libbyformayor  Haven't had any success with my Supe @DanKalb trying to deal w ongoing noise Oakland Tech prob. Anyone else you'd suggest?,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,103535653,libbyformayor,0,,BTM,,0,0,0,,,NULL,0,0,2,Fri Feb 20 20:48:26 +0000 2015,42055.90863,42125.53981,42125.53981
1220,"@SethRudetsky  @emilynussbaum  inviting you both on @morningJewshow together or separate, your choice! DM me to set up if game.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,15606542,SethRudetsky,0,,JNR,,0,0,0,,,NULL,0,0,3,Fri Feb 20 20:44:39 +0000 2015,42055.90601,42125.53981,42125.53981
1221,"@mallelis oh yeah, bring that jumpsuit back. Rouge those cheekbones hard.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.69E+17,20951512,mallelis,0,,JNR,,0,0,0,,,NULL,0,0,1,Fri Feb 20 20:42:39 +0000 2015,42055.90462,42125.53981,42125.53981
1222,@DesertFan Thank you! Lovely company.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.69E+17,22886955,DesertFan,0,,RRN,,0,0,0,,,NULL,0,0,1,Fri Feb 20 20:35:31 +0000 2015,42055.89966,42125.53981,42125.53981
1223,Jon Stewart replies to WWE wrestler Seth Rollins' claim he could take of the Daily Show https://t.co/V95JHfy9Zq#fb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,RRN,,0,0,0,,,,1,1,0,Fri Feb 20 19:53:07 +0000 2015,42055.87022,42125.53981,42125.53981
1224,Our latest Morning Jew show looks at Jews on SNL (where are they?) and names the Bibi scandal: #BibiBonerGate http://t.co/D6VxkXsqf9 …,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JNR,,0,0,0,,,,1,1,0,Fri Feb 20 19:47:47 +0000 2015,42055.86652,42125.53981,42125.53981
1225,"Vaginal cutting is getting popular in the US though with women age of majority, but just as patriarchal  http://t.co/z55TLwHYKG","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BSK,,1,0,0,,,,0,1,0,Fri Feb 20 19:46:18 +0000 2015,42055.86549,42125.53981,42125.53981
1226,"Full medicalization of Female Genital Mutilation in Malaysia connected w Islamicization.  http://t.co/5LxwgyEcNTBev Hills =""rejuvenation"".","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,ATB,,1,0,0,,,,0,1,0,Fri Feb 20 19:45:18 +0000 2015,42055.86479,42125.53981,42125.53981
1227,RT @thinkprogress: Eric Garner’s family hasn’t gotten money raised in his name on crowdfunding sites http://t.co/WEt7owQD8z http://t.co/EmC…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.69E+17,,SILK,,276,0,0,,,,0,1,1,Fri Feb 20 19:17:37 +0000 2015,42055.84557,42125.53981,42125.53981
1228,@MJB_SF @RodBegbie I would do it with a room that participates and includes his assigning editors and you and @MaryTrigiani and more,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.69E+17,15909478,MJB_SF,0,,RRN,,0,0,1,,,NULL,0,0,3,Fri Feb 20 08:32:00 +0000 2015,42055.39722,42125.53981,42125.53981
1229,"@ninavizz a lot of variance,bunch of people who also see what you see .. Which spreads (this is spreading) changes joined reality for gaslit","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.69E+17,823525,ninavizz,0,,KOR,,1,0,1,,,NULL,0,0,1,Fri Feb 20 08:28:55 +0000 2015,42055.39508,42125.53981,42125.53981
1230,@ninavizz gaslighting *requires* narrative conformity. All it takes is one enlightened witness (cite Alice Miller) to help you feel sane,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.69E+17,823525,ninavizz,0,,JNR,,1,0,1,,,NULL,0,0,1,Fri Feb 20 08:27:55 +0000 2015,42055.39439,42125.53981,42125.53981
1231,@ninavizz quite an exciting thing. Torn between pure comic and anthro takes when I have time to dive more tomorrow.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.69E+17,823525,ninavizz,0,,ATB,,0,0,1,,,NULL,0,0,1,Fri Feb 20 08:26:51 +0000 2015,42055.39365,42125.53981,42125.53981
1232,Indications winds are blowing ! “@ninavizz: @heathr So: public/private breaks are the gale wind to snuff out gaslighting? Bring it!!”,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,KOR,,0,0,1,,,NULL,0,0,2,Fri Feb 20 08:25:55 +0000 2015,42055.393,42125.53981,42125.53981
1233,@ninavizz unsure what feels unfair to you. My last tweets are start of pondering larger context around this thing.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.69E+17,823525,ninavizz,0,,HSR,,0,0,0,,,NULL,0,0,1,Fri Feb 20 08:25:09 +0000 2015,42055.39247,42125.53981,42125.53981
1234,@ninavizz I'm talking about a way of communicating and conditions we're used to but that are changing and this W*dhwa todo shows that,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.69E+17,823525,ninavizz,0,,BTM,,0,0,1,,,NULL,0,0,1,Fri Feb 20 08:22:49 +0000 2015,42055.39084,42125.53981,42125.53981
1235,Ellen Pao suit v KPcB may further this. Will noodle on it. Much larger than W*dhwa. But this moment is instructive.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,HSR,,0,0,0,,,NULL,0,0,0,Fri Feb 20 08:19:49 +0000 2015,42055.38876,42125.53981,42125.53981
1236,"The patriarchal shmutz in the Valley, in any of this stuff relies on public / private split for old notion of ""authoritah."" It's cracking.","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,ATB,,1,0,1,,,NULL,0,0,0,Fri Feb 20 08:18:50 +0000 2015,42055.38808,42125.53981,42125.53981
1237,"This small W*dhwa debacle gets at public/private shifts feminism set ground work for. Means many POV and harder to control ""official"" line.","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,RRN,,0,0,0,,,NULL,0,0,0,Fri Feb 20 08:17:32 +0000 2015,42055.38718,42125.53981,42125.53981
1238,I like @katelosse's technique of spelling W*dhwa. I want to explore all the stuff making his pieces possible. That is the systemic bit.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,KOR,,0,0,1,,,NULL,0,0,1,Fri Feb 20 08:15:05 +0000 2015,42055.38547,42125.53981,42125.53981
1239,RT @marshallk: You know what I'd do if Twitter didn't exist? Build a really good blog search engine.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.69E+17,,HSR,,4,0,0,,,NULL,0,0,1,Fri Feb 20 08:04:15 +0000 2015,42055.37795,42125.53981,42125.53981
1240,@aminatou yeah we're heading into an interesting moment. Maybe the condescension women deal w on the regular will be a bit clearer.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.69E+17,15204082,aminatou,0,,JNR,,0,0,0,,,NULL,0,0,1,Fri Feb 20 08:03:56 +0000 2015,42055.37773,42125.53981,42125.53981
1241,"Is every other woman married to a guy with some fame a ""parenting expert""?","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,BTM,,0,0,0,,,NULL,0,0,0,Fri Feb 20 07:55:54 +0000 2015,42055.37215,42125.53981,42125.53981
1242,Nice to do a stand up set again. Been a little bit.Kurt&amp;Mike have a packed house in the Haight full of v polite millenials. Thanks v much#fb,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,SILK,,0,0,1,,,NULL,0,0,0,Fri Feb 20 07:53:32 +0000 2015,42055.37051,42125.53981,42125.53981
1243,RT @MollyRingwald: One of my favorite writers reflects on Breakfast Club. @albomike http://t.co/ugC4udvjCD #TheBreakfastClub #30yearslater …,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,HSR,,126,0,0,,,,3,1,2,Fri Feb 20 05:40:46 +0000 2015,42055.27831,42125.53981,42125.53981
1244,@shailadewan was just posting. Coates is my fave writer now to read online. Every sentence a meal. SO easy to read. Amazing.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.69E+17,94213060,shailadewan,0,,KOR,,0,0,0,,,NULL,0,0,1,Fri Feb 20 02:24:37 +0000 2015,42055.14209,42125.53981,42125.53981
1245,An 800-word column demanding or rejecting reparations is easily repelled. Clyde Ross isn’t.  http://t.co/J6IgMEY5TK -@tanehisicoates on Carr,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,ATB,,1,0,0,,,,0,1,1,Fri Feb 20 02:23:41 +0000 2015,42055.14145,42125.53981,42125.53981
1246,"""Narrative was the elegant Trojan horse out of which the most daring and radical ideas could explode and storm a great city""-@tanehisicoates","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BTM,,0,0,0,,,NULL,0,0,1,Fri Feb 20 02:22:58 +0000 2015,42055.14095,42125.53981,42125.53981
1247,@stcymsn ask @BonhamCentreSDS re: scholarship on BDSM/ kink consent  cc  @dearsarah,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.69E+17,69128646,stcymsn,0,,BSK,,0,0,1,,,NULL,0,0,3,Fri Feb 20 00:57:04 +0000 2015,42055.0813,42125.53981,42125.53981
1248,At the dentists. Half my nose is numb. Will make for an interesting @morningJewshow #fb,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,BSK,,0,0,0,,,NULL,1,0,1,Thu Feb 19 19:30:04 +0000 2015,42054.85421,42125.53981,42125.53981
1249,Great cheap laughs in SF tonight. Performing with kurt weitzmann and mike cappazzola https://t.co/JLz7Cwv7HO#fb,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JPN,,0,0,0,,,,1,1,0,Thu Feb 19 18:05:50 +0000 2015,42054.79572,42125.53981,42125.53981
1250,@sarahbeee interested in the project. If you'd like to include presentation/pitch coaching would be interested in participating.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.68E+17,14110075,sarahbeee,0,,BSK,,0,0,0,,,NULL,0,0,1,Thu Feb 19 18:00:15 +0000 2015,42054.79184,42125.53981,42125.53981
1251,RT @BoingBoing: Oliver Sacks on a motorcycle in 1961. http://t.co/XFSB92yVfH http://t.co/R7ZI1L8KkR,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,5.66E+17,,RRN,,124,0,0,,,,0,1,1,Thu Feb 19 17:56:19 +0000 2015,42054.78911,42125.53981,42125.53981
1252,@xeni seems consistent with a tech co that hired Ashton Kutcher to speak + he bragged about sex w his wife http://t.co/lI4bAL3A7v,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,5.68E+17,767,xeni,0,,SILK,,0,0,2,,,,0,1,1,Thu Feb 19 17:51:06 +0000 2015,42054.78549,42125.53981,42125.53981
1253,The guy had the class to wait for Martin Short to host to ask permission to take the idea from Half Wits on SCTV.  That's the big news to me,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JPN,,0,0,1,,,NULL,0,0,0,Thu Feb 19 17:42:30 +0000 2015,42054.77951,42125.53981,42125.53981
1254,And the best part of @normmacdonald brilliant tweets is his precise storytelling and great comedy lessons re: Jeopardy sketch.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,BSK,,0,0,2,,,NULL,0,0,1,Thu Feb 19 17:41:47 +0000 2015,42054.77902,42125.53981,42125.53981
1255,Sure it seems theres closeted weirdness.Yes Cosby deserves all kinds of condemnation.None of that has anything to do w Murphys's comedy call,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,HSR,,0,0,0,,,NULL,0,0,0,Thu Feb 19 17:39:58 +0000 2015,42054.77775,42125.53981,42125.53981
1256,"I think a comic can decide what to not do. And Eddie Murphy is one of the best, you think you know better than him?","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,0,,0,,JPN,,0,0,1,,,NULL,0,0,0,Thu Feb 19 17:38:42 +0000 2015,42054.77688,42125.53981,42125.53981
1257,"@Salon etc have decided they're comedy geniuses who need to tell Eddie Murphy which comedy choices to make,","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",678033,,0,16955991,Salon,0,,KOR,,0,0,0,,,NULL,0,0,1,Thu Feb 19 17:37:26 +0000 2015,42054.776,42125.53981,42125.53981
1258,Your average Berkeley street. http://t.co/fbSmQdxsUT,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",678033,,0,0,,0,,HSR,,0,0,2,,,,0,1,0,Thu Feb 19 16:17:34 +0000 2015,42054.72053,42125.53981,42125.53981
1259,RT @nytimes: Nearly 40 Percent of Wal-Mart's US Workers to Get Pay Raises http://t.co/S7R78mfs8M,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,JNR,,136,0,0,,,,0,1,1,Thu Feb 19 16:02:36 +0000 2015,42054.71014,42125.53981,42125.53981
1260,RT @NicCageMatch: No one in a movie has ever coughed and lived.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,JPN,,314,0,0,,,NULL,0,0,1,Thu Feb 19 16:00:04 +0000 2015,42054.70838,42125.53981,42125.53981
1261,@benjammingh @tayhatmaker what an odd lifestyle choice. We need to protect our children.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.68E+17,42007556,benjammingh,0,,SILK,,0,0,1,,,NULL,0,0,2,Thu Feb 19 15:52:13 +0000 2015,42054.70293,42125.53981,42125.53981
1262,Are heterosexuals going to be asked to account for the 50 Shades of Grey movie?,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,HSR,,1,0,3,,,NULL,0,0,0,Thu Feb 19 15:50:37 +0000 2015,42054.70182,42125.53981,42125.53981
1263,Great bit of design “@JordyGold: Yes Please!!! : Toronto might get a glow in the dark bike path http://t.co/Tv80PMiXBa #biketo”,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,KOR,,0,0,1,,,,1,1,1,Thu Feb 19 15:44:53 +0000 2015,42054.69784,42125.53981,42125.53981
1264,@JordyGold so cool!,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.68E+17,222954944,JordyGold,0,,RRN,,0,0,1,,,NULL,0,0,1,Thu Feb 19 15:44:36 +0000 2015,42054.69764,42125.53981,42125.53981
1265,"RT @KatieSimpsonCTV: Release from #Toronto Police, 3 officers charged with sexual assault, gang sexual assault. http://t.co/9f0vdBUyVV","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,ATB,,35,0,0,,,,1,0,1,Thu Feb 19 15:43:20 +0000 2015,42054.69676,42125.53981,42125.53981
1266,"RT @tanehisicoates: In which @attackerman connects the dots between white supremacy, torture and the war on terror. Holy hell. http://t.co/…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,BTM,,579,0,0,,,,0,1,2,Thu Feb 19 15:42:40 +0000 2015,42054.6963,42125.53981,42125.53981
1267,"RT @kvox: The one to read today. @lpolgreen: ""There is no time for anything inessential.” Oliver Sacks on learning he is dying. http://t.co…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,BSK,,6,0,0,,,,0,1,2,Thu Feb 19 15:08:05 +0000 2015,42054.67228,42125.53981,42125.53981
1268,RT @WesleyLowery: Giuliani goes full Dinesh D'Souza  http://t.co/viJCPTX9Vs http://t.co/M4IrbSNIYQ,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,KOR,,130,0,0,,,,0,1,1,Thu Feb 19 14:59:39 +0000 2015,42054.66642,42125.53981,42125.53981
1269,"RT @WorldStageTO: Yes, this is the Harbourfront Centre theatre. Audience is exploring the set/installation of The Object Lesson: http://t.c…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,HSR,,8,0,0,,,,0,0,1,Thu Feb 19 14:53:45 +0000 2015,42054.66233,42125.53981,42125.53981
1270,This LGBT employment protection news is huge and thanks to Prof Sylvia Law and feminism where the approach came from. Hope it's upheld !,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,SILK,,1,0,0,,,NULL,0,0,0,Thu Feb 19 14:51:22 +0000 2015,42054.66067,42125.53981,42125.53981
1271,RT @drjilliantweiss: Major EEOC development regarding sexual orientation discrimination: must read for all lawyers http://t.co/4fbfAhUsvF,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,JPN,,14,0,0,,,,0,1,1,Thu Feb 19 14:49:54 +0000 2015,42054.65965,42125.53981,42125.53981
1272,RT @raydevito: This Comic Tries Salsa Dancing So You Don't Have To: Watch w/ @billsantiago http://t.co/L91Z2EMGKe via @MTVNews,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,HSR,,4,0,0,,,,0,1,3,Thu Feb 19 14:46:33 +0000 2015,42054.65733,42125.53981,42125.53981
1273,RT @scottjohnson: I recommend reading today’s tweets from @normmacdonald. Some nice SNL40 behind the scenes happening.,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,RRN,,5,0,0,,,NULL,0,0,2,Thu Feb 19 14:44:47 +0000 2015,42054.6561,42125.53981,42125.53981
1274,".@normmacdonald great storytelling, great rhythm. Thank you.","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,RRN,,0,0,0,,,NULL,0,0,1,Thu Feb 19 14:44:43 +0000 2015,42054.65605,42125.53981,42125.53981
1275,"RT @normmacdonald: This is why he has created a half-dozen perfect comedies. Work ethic, remarkable taste, and never taking no for an answe…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,KOR,,76,0,0,,,NULL,0,0,1,Thu Feb 19 14:40:00 +0000 2015,42054.65278,42125.53981,42125.53981
1276,"RT @normmacdonald: Mike Myers has an incredible work ethic and no joke is ever good enough and must be beaten, must be beaten. This is what…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,JNR,,221,0,0,,,NULL,0,0,1,Thu Feb 19 14:39:52 +0000 2015,42054.65269,42125.53981,42125.53981
1277,"RT @normmacdonald: Without Will's perfect take on Trebek,maddened by the outright hostility of Connery, the faraway uninterest of Burt, the…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,RRN,,481,0,0,,,NULL,0,0,1,Thu Feb 19 14:36:24 +0000 2015,42054.65028,42125.53981,42125.53981
1278,@normmacdonald class,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,5.68E+17,35184346,normmacdonald,0,,BSK,,0,0,0,,,NULL,0,0,1,Thu Feb 19 14:35:06 +0000 2015,42054.64938,42125.53981,42125.53981
1279,"RT @Merrillmarkoe: If you'd like to read a piece entitled ""I Attended the Academy Awards for Sex Toys"", why...its right here! http://t.co/I…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,BTM,,5,0,0,,,,0,1,1,Thu Feb 19 14:17:36 +0000 2015,42054.63722,42125.53981,42125.53981
1280,Night good people. #fb,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,0,,BSK,,0,0,0,,,NULL,1,0,0,Thu Feb 19 07:02:10 +0000 2015,42054.33484,42125.53981,42125.53981
1281,RT @mulegirl: Hey! I am working on a new project and I need your help. See a notable example of interface copy? Great or awful— send to m…,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,SILK,,4,0,0,,,NULL,0,0,1,Thu Feb 19 00:39:12 +0000 2015,42054.06889,42125.53981,42125.53981
1282,RT @Richard_Kadrey: Want to be a part of funding @alejodorowsky's new movie? Check out his Kickstarter. https://t.co/bW9HojS7YE,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,KOR,,17,0,0,,,,0,1,2,Thu Feb 19 00:36:20 +0000 2015,42054.0669,42125.53981,42125.53981
1283,"RT @sundancelabs: How I Shot That: Cinematographer Brandon Trost on Shooting #Sundance's ""Diary of a Teenage Girl” via @Indiewire: http://t…","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,JPN,,13,0,0,,,,1,1,2,Wed Feb 18 23:25:16 +0000 2015,42054.01755,42125.53981,42125.53981
1284,"RT @EthanZ: Incredible finding from @PopTechWorks: 2/3rds of women living in a SRO hotel in Troy, NY were working in the tech industry.","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",678033,,0,0,,5.68E+17,,JNR,,11,0,0,,,NULL,0,0,2,Wed Feb 18 23:22:01 +0000 2015,42054.01529,42125.53981,42125.53981
